Time,"ELEVATION Z","Points:0","Points:1","Points:2","VELOCITY U","VELOCITY V","VELOCITY W"
5000,1.5017,424.63,27.299,37.5,0.36063,0.0086965,-1.3781e-05
5000,1.5014,411.69,26.575,37.5,0.35736,0.0024288,-0.00023922
5000,1.504,301.78,25.46,37.5,0.34595,-0.00051697,-9.1268e-05
5000,1.5008,438.01,33.611,37.5,0.3646,0.014032,-0.00011432
5000,1.5041,315.91,30.328,37.5,0.34494,0.00037345,-6.3239e-06
5000,1.5076,117.64,22.718,37.5,0.32599,0.0011614,-0.00014402
5000,1.5059,213.4,26.249,37.5,0.33957,-0.00012604,-8.4259e-06
5000,1.5096,38.625,21.9,37.5,0.31996,0.0081128,0.00045025
5000,1.5077,27.591,20.289,37.5,0.32664,0.01261,-0.0004815
5000,1.506,200.77,26.276,37.5,0.33896,-0.00051785,-2.4079e-05
5000,1.5034,328.91,53.439,37.5,0.34972,-0.0027714,-2.9765e-05
5000,1.5072,130.73,49.28,37.5,0.32564,-0.00080657,-9.6976e-05
5000,1.5101,27.626,69.301,37.5,0.33764,-0.026031,0.00052417
5000,1.5063,182.77,43.154,37.5,0.33478,-0.0012294,-6.4504e-06
5000,1.5076,123.74,35.631,37.5,0.32636,0.0008702,-6.8959e-05
5000,1.5043,307.36,62.543,37.5,0.34792,-0.0040074,1.3032e-06
5000,1.5088,41.84,35.036,37.5,0.32661,0.0005135,6.067e-05
5000,1.5056,225.2,22.984,37.5,0.34106,0.00072775,-3.1269e-05
5000,1.5046,280.03,42.908,37.5,0.3433,0.00051243,-2.1718e-05
5000,1.508,80.153,53.337,37.5,0.33037,-0.0039211,-0.00021557
5000,1.5078,112.45,34.004,37.5,0.32711,-0.00078262,-0.00010866
5000,1.5076,136.96,33.343,37.5,0.32817,-0.00079803,2.4893e-05
5000,1.509,30.288,32.267,37.5,0.31735,0.00096182,0.00010384
5000,1.5056,226.13,39.673,37.5,0.34036,-0.00092887,-9.7344e-06
5000,1.5069,166.55,44.821,37.5,0.33088,-0.0012386,2.969e-05
5000,1.5084,64.083,50.099,37.5,0.32486,-0.0026156,-8.6664e-05
5000,1.5084,75.527,37.413,37.5,0.32789,-0.0012813,-0.00011282
5000,1.5085,46.085,51.867,37.5,0.32717,-0.0092561,7.4108e-05
5000,1.5093,53.979,36.491,37.5,0.32592,-0.0012048,0.00016942
5000,1.5046,300.64,43.361,37.5,0.34582,-0.00032652,2.2859e-05
5000,1.5072,149.54,44.133,37.5,0.32796,-0.00028584,-7.1017e-06
5000,1.5054,243.73,37.866,37.5,0.33977,0.0012726,1.4865e-05
5000,1.506,208.94,41.331,37.5,0.33764,-0.0014574,2.8506e-06
5000,1.5051,260.67,39.358,37.5,0.34162,-0.00030606,-3.1006e-06
5000,1.5063,195.66,39.197,37.5,0.33598,-0.00054352,4.2032e-05
5000,1.5042,332.57,35.372,37.5,0.35003,0.0017002,0.00014448
5000,1.5084,64.983,34.145,37.5,0.33144,-0.0026485,-0.00016103
5000,1.508,101.19,37.251,37.5,0.32723,0.00041775,-0.00015481
5000,1.5083,31.961,57.63,37.5,0.32262,-0.020542,-0.000109
5000,1.5083,88.451,38.254,37.5,0.32721,-0.00060594,-0.00014517
5000,1.5078,96.023,52.89,37.5,0.32831,-0.0026038,-0.00021123
5000,1.5097,32.12,44.325,37.5,0.312,0.00053157,0.00037581
5000,1.5076,113.63,49.373,37.5,0.3266,-0.002054,-0.00014814
5000,2.0699,0,100,50,0.29494,-0,0.0067286
5000,2,500,100,50,-0.017357,0.017244,0.0012673
5000,2.0187,10,100,50,0,0,-0.0025513
5000,1.9946,20.833,100,50,0,0,-0.0022362
5000,2.0154,32.5,100,50,0,0,0.00078607
5000,2.0111,45,100,50,0,0,-0.00013101
5000,2.0116,58.333,100,50,0,0,5.8045e-05
5000,2.0111,72.5,100,50,0,0,9.0339e-06
5000,2.0111,87.5,100,50,0,0,2.8062e-05
5000,2.0106,103.33,100,50,0,0,-4.2274e-06
5000,2.0105,120,100,50,0,0,1.9669e-05
5000,2.0096,137.5,100,50,0,0,-2.0206e-05
5000,2.0095,155.83,100,50,0,0,1.374e-06
5000,2.0083,175,100,50,0,0,-3.1799e-05
5000,2.0087,195,100,50,0,0,1.4612e-05
5000,2.007,215.83,100,50,0,0,-2.5742e-05
5000,2.0075,237.5,100,50,0,0,7.1954e-06
5000,2.0065,260,100,50,0,0,-1.1763e-05
5000,2.0062,283.33,100,50,0,0,-8.8444e-06
5000,2.0058,307.5,100,50,0,0,-1.2132e-05
5000,2.0052,332.5,100,50,0,0,-3.0903e-06
5000,2.0033,358.33,100,50,0,0,-2.9051e-05
5000,2.005,385,100,50,0,0,3.1046e-05
5000,2.0006,412.5,100,50,0,0,-4.7342e-05
5000,2.005,440.83,100,50,0,0,7.0008e-05
5000,1.999,470,100,50,0,0,-4.0267e-05
5000,2,500,0,50,-0.029505,-0.010996,-0.0019229
5000,2,500,80,50,0.36131,0.026359,4.9116e-05
5000,2,500,60,50,0.39322,0.029631,-0.00094029
5000,2,500,40,50,0.39802,0.015716,0.0011594
5000,2,500,20,50,0.3436,0.030053,-0.00022207
5000,2.0261,0,0,50,0.29512,-0,0.00071579
5000,1.9991,485,0,50,0,0,-0.00020801
5000,2.0066,470.13,0,50,0,0,0.00025195
5000,1.9977,455.38,0,50,0,0,-0.00033389
5000,2.0025,440.77,0,50,0,0,2.9385e-05
5000,2.0019,426.28,0,50,0,0,-0.00010862
5000,2.0027,411.92,0,50,0,0,-4.3099e-05
5000,2.0029,397.69,0,50,0,0,-3.4428e-05
5000,2.0046,383.59,0,50,0,0,0.00010177
5000,2.0024,369.62,0,50,0,0,-9.0383e-05
5000,2.0041,355.77,0,50,0,0,-3.4105e-05
5000,2.0055,342.05,0,50,0,0,-1.9718e-06
5000,2.0049,328.46,0,50,0,0,-5.3954e-05
5000,2.0044,315,0,50,0,0,-9.6583e-05
5000,2.0062,301.67,0,50,0,0,5.8062e-05
5000,2.0049,288.46,0,50,0,0,-0.00010874
5000,2.0068,275.38,0,50,0,0,2.9438e-05
5000,2.007,262.44,0,50,0,0,1.3373e-05
5000,2.006,249.62,0,50,0,0,-0.00010266
5000,2.0078,236.92,0,50,0,0,2.8217e-05
5000,2.008,224.36,0,50,0,0,2.3356e-05
5000,2.0072,211.92,0,50,0,0,-7.113e-05
5000,2.0082,199.62,0,50,0,0,1.3735e-05
5000,2.0084,187.44,0,50,0,0,1.453e-06
5000,2.0084,175.38,0,50,0,0,-1.7891e-05
5000,2.0085,163.46,0,50,0,0,-5.4449e-05
5000,2.009,151.67,0,50,0,0,-7.7709e-05
5000,2.0102,140,0,50,0,0,1.3182e-05
5000,2.0095,128.46,0,50,0,0,-9.2241e-05
5000,2.0101,117.05,0,50,0,0,-2.2616e-05
5000,2.0104,105.77,0,50,0,0,-1.334e-05
5000,2.0102,94.615,0,50,0,0,-5.7794e-05
5000,2.0103,83.59,0,50,0,0,-7.593e-05
5000,2.0116,72.692,0,50,0,0,4.2883e-05
5000,2.011,61.923,0,50,0,0,-6.679e-05
5000,2.0111,51.282,0,50,0,0,-3.7207e-05
5000,2.0111,40.769,0,50,0,0,-0.00016404
5000,2.0147,30.385,0,50,0,0,0.00084327
5000,1.9953,20.128,0,50,0,0,-0.003201
5000,2.0252,10,0,50,0,0,0.00142
5000,2.0059,0,10,50,0.29521,-0,-0.0016456
5000,2.0173,0,20,50,0.29516,-0,0.00082054
5000,2.0132,0,30,50,0.29517,-0,1.542e-05
5000,2.0139,0,40,50,0.29517,-0,0.00014701
5000,2.0125,0,50,50,0.29518,-0,-8.6747e-05
5000,2.0146,0,60,50,0.29517,-0,0.00024894
5000,2.0122,0,70,50,0.29518,-0,-0.00031502
5000,2.0138,0,80,50,0.29517,-0,0.0012505
5000,1.9787,0,90,50,0.29532,-0,-0.0077482
5000,2.0145,7.7841,16.119,50,0.26816,-0.011184,0.00053565
5000,2.0132,9.7422,35.009,50,0.29959,-0.001188,0.00017597
5000,2.0129,9.8045,54.982,50,0.30043,-0.0060427,-5.0867e-05
5000,2.016,9.4679,75.855,50,0.30539,-0.028225,0.00070811
5000,2.0162,12.319,88.474,50,0.34861,-0.14256,0.0011684
5000,2.0114,38.483,88.255,50,0.29375,-0.01931,8.115e-05
5000,2.011,65.353,85.208,50,0.32188,-0.010087,1.5216e-05
5000,2.0107,96.144,84.741,50,0.31319,-0.0043999,-7.8098e-06
5000,2.0099,129.66,83.415,50,0.32036,-0.0022928,-2.0187e-05
5000,2.0091,166.76,81.258,50,0.33503,-0.0043068,-1.7389e-06
5000,2.0077,206.85,78.374,50,0.35845,-0.0034702,-2.2337e-05
5000,2.0067,251.55,78.734,50,0.35653,0.00057284,-1.9431e-05
5000,2.0061,296.2,80.2,50,0.34543,2.5382e-05,-1.4108e-06
5000,2.0046,345.5,76.054,50,0.37137,-0.0001763,-9.9611e-06
5000,2.0032,400.62,72.887,50,0.39185,0.00026081,7.9065e-06
5000,2.0008,457.08,72.229,50,0.40131,-0.00035121,-2.8512e-05
5000,1.9996,481.99,78.147,50,0.3723,0.025984,-3.362e-05
5000,2.0018,479.85,51.621,50,0.39051,0.016748,6.6618e-05
5000,2.0029,463.18,16.316,50,0.33939,0.015959,6.353e-05
5000,2.003,433.39,14.708,50,0.3463,0.013072,1.0694e-05
5000,2.0033,404.43,13.94,50,0.35249,-0.0005531,4.2617e-05
5000,2.0034,376.06,15.14,50,0.36529,-0.0030513,-2.9199e-05
5000,2.005,349.03,13.591,50,0.35621,0.0141,8.5869e-06
5000,2.0056,321.18,12.077,50,0.34735,-0.0059458,7.1039e-05
5000,2.006,294.98,12.977,50,0.35614,0.00061696,3.2233e-05
5000,2.0066,268.96,12.115,50,0.35069,0.0057523,-2.1535e-05
5000,2.0073,243.74,12.463,50,0.36015,0.0021112,1.3718e-05
5000,2.0078,218.32,11.567,50,0.35115,-0.0047269,1.0303e-05
5000,2.0082,194.09,12.794,50,0.36481,0.0011953,-1.8905e-05
5000,2.0089,168.99,12.829,50,0.36316,0.0029956,5.9458e-06
5000,2.01,145.45,11.151,50,0.35071,0.0086606,3.4559e-05
5000,2.0103,122.79,10.843,50,0.35924,-0.0016435,2.266e-05
5000,2.0107,99.954,11.275,50,0.37552,0.00086141,-3.1414e-06
5000,2.0111,77.745,11.382,50,0.38989,0.0068895,-2.7253e-05
5000,2.012,55.839,10.681,50,0.3866,0.0056048,0.0001341
5000,2.012,34.774,9.9976,50,0.37993,0.016619,-2.1775e-05
5000,2.0179,13.274,8.3322,50,0.39403,0.0901,0.00099415
5000,1.9997,480.72,23.911,50,0.39407,0.033628,-9.9396e-05
5000,2.0111,8.9936,25.039,50,0.31357,0.015105,-0.00084282
5000,2.0132,10.061,44.762,50,0.30446,-0.0046427,0.00017549
5000,2.0137,9.0588,65.101,50,0.3048,-0.013851,0.0001455
5000,2.0093,25.891,89.893,50,0.2296,0.01873,9.5497e-05
5000,2.0108,50.829,85.819,50,0.3202,-0.010812,-0.00011213
5000,2.0102,80.554,84.928,50,0.31828,-0.0051636,-0.00011398
5000,2.0099,112.74,84.147,50,0.31537,-0.0039115,-6.8767e-05
5000,2.0096,148.11,82.655,50,0.32469,-0.0050837,-2.2079e-06
5000,2.0086,186.56,79.939,50,0.3451,-0.0056999,2.7165e-06
5000,2.0076,229.12,78.491,50,0.3566,-4.5068e-05,8.7679e-06
5000,2.0066,274.06,79.594,50,0.35,0.0024775,6.4407e-06
5000,2.0057,320.58,78.175,50,0.35648,-0.0096509,2.3653e-06
5000,2.0038,372.88,75.497,50,0.36984,-0.0080194,-1.6698e-05
5000,2.0015,427.23,74.649,50,0.37565,-0.00060739,-5.0172e-05
5000,2.0031,391.03,14.647,50,0.36271,-0.00071203,-4.8308e-05
5000,2.0033,447.86,16.728,50,0.36159,0.0029308,0.00012577
5000,2.0039,418.91,13.532,50,0.34413,0.0014009,0.00016216
5000,2.0042,362.34,15.699,50,0.37394,0.0058382,1.0254e-05
5000,2.0057,334.86,11.382,50,0.33663,0.0028096,9.4742e-05
5000,2.0056,308.33,13.136,50,0.35945,-0.00022417,1.0383e-05
5000,2.0064,281.96,13.134,50,0.36063,0.0027127,1.7581e-05
5000,2.007,256.5,11.905,50,0.35052,-0.003012,3.6647e-05
5000,2.0076,231.09,11.555,50,0.35037,0.0045871,-1.9605e-05
5000,2.0081,206.01,12.655,50,0.36518,-0.0019293,2.4127e-05
5000,2.0086,181.3,12.841,50,0.36405,9.0865e-05,6.5415e-06
5000,2.0095,157.02,12.235,50,0.35696,0.006144,4.7805e-05
5000,2.0103,133.89,10.417,50,0.34969,0.0010838,6.2415e-05
5000,2.0104,111.58,11.177,50,0.36825,0.0013914,-2.1543e-05
5000,2.011,89.059,11.483,50,0.38478,0.0031877,4.8716e-05
5000,2.0114,66.417,10.793,50,0.38864,0.0070189,-1.1114e-05
5000,2.0117,45.099,10.696,50,0.3886,0.007358,-2.5054e-05
5000,2.0128,24.116,9.405,50,0.37044,-0.0053725,0.00064508
5000,2.0137,20.988,49.942,50,0.31492,-0.0074882,0.00049162
5000,2.0154,18.997,28.665,50,0.32192,0.001081,0.0012601
5000,2.0109,88.322,69.604,50,0.38016,-0.004647,-1.262e-05
5000,2.0126,17.373,70.087,50,0.33213,-0.035162,-0.00032025
5000,2.0117,20.476,79.486,50,0.41293,-0.073206,-0.00024626
5000,2.0014,458.8,38.255,50,0.37854,0.021471,-2.3889e-05
5000,2.0104,121.78,66.234,50,0.36129,-0.0034214,8.9803e-06
5000,2.0106,105.09,68.205,50,0.36846,-0.0038764,-2.5831e-05
5000,2.0116,72.41,68.868,50,0.38622,-0.0075096,6.8197e-05
5000,2.0087,176.71,61.568,50,0.35837,-0.0045907,-1.0162e-05
5000,2.0078,218.1,58.418,50,0.35954,-0.0023645,3.5869e-06
5000,2.009,157.9,62.693,50,0.3567,-0.0035654,-4.3535e-05
5000,2.0068,265.43,59.326,50,0.35904,0.001027,1.0526e-05
5000,2.0081,197,56.819,50,0.35817,-0.0033869,-1.9921e-05
5000,2.0025,386.9,49.202,50,0.36838,-0.00054622,-7.6148e-05
5000,2.0069,242.5,56.609,50,0.35957,0.00010654,-3.2672e-05
5000,2.0042,368.89,32.744,50,0.37069,0.001595,2.0883e-05
5000,2.0049,359.5,53.138,50,0.36805,-0.0039959,3.9218e-05
5000,2.0036,398.84,31.108,50,0.36929,0.0029602,7.9504e-05
5000,2.0121,17.05,18.135,50,0.31444,0.036727,-0.00048808
5000,2.0036,384.04,29.09,50,0.37119,0.003929,1.0159e-05
5000,2.0069,250.54,25.083,50,0.35254,0.0017345,-3.5129e-05
5000,2.0063,274.32,26.988,50,0.35375,0.0031439,-3.2018e-05
5000,2.0046,340.35,23.806,50,0.35506,0.0056889,-9.3195e-05
5000,2.0066,262.2,23.361,50,0.35378,0.0024153,-4.2862e-05
5000,2.0061,288.38,27.761,50,0.35515,0.0024002,1.7834e-06
5000,2.0086,174.96,27.883,50,0.34436,0.0017514,-2.6279e-05
5000,2.0098,128.7,22.41,50,0.33704,0.0020374,-5.5198e-05
5000,2.0089,161.21,27.819,50,0.34194,0.0032809,-4.4583e-05
5000,2.0084,188.23,27.073,50,0.34719,0.00076267,9.2816e-06
5000,2.0094,138.68,20.694,50,0.33827,0.0055998,-0.00017563
5000,2.0092,148.93,25.107,50,0.3402,0.0043939,-5.2463e-05
5000,2.0104,94.478,23.671,50,0.34582,0.0020269,-0.00010838
5000,2.0042,351.58,33.858,50,0.35927,0.0033114,-6.6945e-05
5000,2.0112,71.506,23.015,50,0.35142,0.0036564,4.6696e-06
5000,2.0103,105.87,23.075,50,0.3407,0.0014283,-6.5609e-05
5000,2.0111,49.015,22.945,50,0.34512,0.0051967,-0.00024829
5000,2.0107,82.931,23.839,50,0.34915,0.0026806,-9.5786e-05
5000,2.0112,60.391,22.7,50,0.35019,0.0039264,-5.8699e-05
5000,2.011,20.407,39.231,50,0.31275,0.0060515,-0.00069717
5000,2.0123,19.577,60.907,50,0.31772,-0.013021,-0.0001299
5000,2.0097,139.49,64.219,50,0.35668,-0.0044596,-1.4278e-05
5000,2.0111,56.45,68.679,50,0.38745,-0.011373,-7.4812e-05
5000,2.013,41.3,71.571,50,0.37213,-0.013938,0.00026152
5000,2.0037,415.61,46.533,50,0.37379,0.00045346,5.7212e-05
5000,2.0097,31.204,80.004,50,0.39503,-0.011679,-0.00066596
5000,2.0058,287.15,61.307,50,0.35774,0.00019577,-4.8942e-05
5000,2.0021,439.14,54.037,50,0.3844,0.0043184,2.5519e-05
5000,2.0072,237.43,24.868,50,0.35162,0.0016591,-2.455e-05
5000,2.0046,328.28,22.815,50,0.35296,-0.00012874,-0.00021242
5000,2.0023,424.63,27.299,50,0.37215,0.0085618,-1.7578e-05
5000,2.0019,411.69,26.575,50,0.3689,0.0024871,-0.00028415
5000,2.0053,301.78,25.46,50,0.35652,-0.00039554,-0.00011929
5000,2.001,438.01,33.611,50,0.37598,0.01372,-0.00015055
5000,2.0054,315.91,30.328,50,0.35559,0.00044252,-3.2475e-06
5000,2.0101,117.64,22.718,50,0.33777,0.0013096,-6.6452e-05
5000,2.0079,213.4,26.249,50,0.35005,-6.424e-06,-7.3648e-07
5000,2.0128,38.625,21.9,50,0.3344,0.0074503,0.00040535
5000,2.0102,27.591,20.289,50,0.33916,0.011884,-0.00071215
5000,2.008,200.77,26.276,50,0.349,-0.00037938,-4.9279e-05
5000,2.0046,328.91,53.439,50,0.36032,-0.0027446,-5.3051e-05
5000,2.0096,130.73,49.28,50,0.33566,-0.00092632,-7.0693e-05
5000,2.0135,27.626,69.301,50,0.34945,-0.024604,0.00061836
5000,2.0085,182.77,43.154,50,0.34388,-0.0012359,-3.1431e-05
5000,2.0102,123.74,35.631,50,0.33713,0.00083264,-3.9737e-06
5000,2.0057,307.36,62.543,50,0.35869,-0.0039028,-5.3265e-06
5000,2.0118,41.84,35.036,50,0.34169,0.0004709,-0.00010079
5000,2.0075,225.2,22.984,50,0.35179,0.00079301,-3.425e-05
5000,2.0062,280.03,42.908,50,0.35403,0.00048575,-2.1562e-05
5000,2.0107,80.153,53.337,50,0.35371,-0.0040275,-8.3096e-05
5000,2.0104,112.45,34.004,50,0.34036,-0.00076629,-3.1018e-06
5000,2.0101,136.96,33.343,50,0.33798,-0.00076824,6.1372e-05
5000,2.0121,30.288,32.267,50,0.33051,0.00087627,-3.1482e-05
5000,2.0075,226.13,39.673,50,0.35067,-0.00093278,-1.3207e-05
5000,2.0092,166.55,44.821,50,0.3399,-0.0012521,2.7342e-05
5000,2.0112,64.083,50.099,50,0.34935,-0.0025695,-2.6255e-05
5000,2.0112,75.527,37.413,50,0.35186,-0.0012157,8.567e-06
5000,2.0113,46.085,51.867,50,0.34444,-0.0086495,-4.723e-05
5000,2.0123,53.979,36.491,50,0.34676,-0.0011168,0.00018565
5000,2.0062,300.64,43.361,50,0.35644,-0.00030889,2.7745e-05
5000,2.0095,149.54,44.133,50,0.33724,-0.0003255,-3.5008e-06
5000,2.0072,243.73,37.866,50,0.35039,0.001206,2.0584e-05
5000,2.008,208.94,41.331,50,0.34746,-0.0014562,-6.5638e-06
5000,2.0069,260.67,39.358,50,0.35234,-0.00031924,2.2447e-06
5000,2.0084,195.66,39.197,50,0.34545,-0.00053154,2.7737e-05
5000,2.0056,332.57,35.372,50,0.36059,0.0017066,0.00017461
5000,2.0112,64.983,34.145,50,0.35515,-0.0024398,-0.00011133
5000,2.0107,101.19,37.251,50,0.34354,0.00036,-1.886e-05
5000,2.0111,31.961,57.63,50,0.33484,-0.019494,-0.00031953
5000,2.0111,88.451,38.254,50,0.34826,-0.00062566,1.5584e-05
5000,2.0104,96.023,52.89,50,0.34737,-0.002822,-7.6964e-05
5000,2.0129,32.12,44.325,50,0.32503,0.00050111,0.00026599
5000,2.0102,113.63,49.373,50,0.33959,-0.0021828,-5.1567e-05
